project,pairing_mode,file_old,file_new,scope,change_type,line_old,pos_old,line_new,pos_new,kind_old,kind_new,text_old,text_new
,mapped,C:/Users/mpw/python/bundle_file_project/bundle_file_tool_v2/src/core/profiles/plain_marker.py,C:/Users/mpw/python/bundle_file_project/bundle_file_tool_v2/src/core/profiles/proposed_plain_marker.py,method:PlainMarkerProfile.parse_stream,moved,100,1,133,1,For,For,for e in reversed(entries): if e.path not in seen: seen.add(e.path) consolidated.append(e),for e in reversed(entries): if e.path not in seen: seen.add(e.path) consolidated.append(e)
,mapped,C:/Users/mpw/python/bundle_file_project/bundle_file_tool_v2/src/core/profiles/plain_marker.py,C:/Users/mpw/python/bundle_file_project/bundle_file_tool_v2/src/core/profiles/proposed_plain_marker.py,method:PlainMarkerProfile.format_manifest,moved,129,1,168,1,Expr,Expr,logger.info('STARTING format_manifest()'),logger.info('STARTING format_manifest()')
,mapped,C:/Users/mpw/python/bundle_file_project/bundle_file_tool_v2/src/core/profiles/plain_marker.py,C:/Users/mpw/python/bundle_file_project/bundle_file_tool_v2/src/core/profiles/proposed_plain_marker.py,class:PlainMarkerProfile,moved,30,1,39,1,Assign,Assign,META_FIELD_PATTERN = re.compile('(\\w+)\\s*=\\s*([^;]+)'),META_FIELD_PATTERN = re.compile('(\\w+)\\s*=\\s*([^;]+)')
,mapped,C:/Users/mpw/python/bundle_file_project/bundle_file_tool_v2/src/core/profiles/plain_marker.py,C:/Users/mpw/python/bundle_file_project/bundle_file_tool_v2/src/core/profiles/proposed_plain_marker.py,method:PlainMarkerProfile.detect_format,moved,44,1,61,1,For,For,for line in text.splitlines()[:20]: if self.FILE_PATTERN.match(line): return True,for line in text.splitlines()[:20]: if self.FILE_PATTERN.match(line): return True
,mapped,C:/Users/mpw/python/bundle_file_project/bundle_file_tool_v2/src/core/profiles/plain_marker.py,C:/Users/mpw/python/bundle_file_project/bundle_file_tool_v2/src/core/profiles/proposed_plain_marker.py,method:PlainMarkerProfile._validate_before_format,moved,220,1,265,1,Assign,Assign,e.eol_style = 'n/a' if e.is_binary else 'LF',e.eol_style = 'n/a' if e.is_binary else 'LF'
,mapped,C:/Users/mpw/python/bundle_file_project/bundle_file_tool_v2/src/core/profiles/plain_marker.py,C:/Users/mpw/python/bundle_file_project/bundle_file_tool_v2/src/core/profiles/proposed_plain_marker.py,method:PlainMarkerProfile.parse_stream,moved,101,1,134,1,If,If,if e.path not in seen: seen.add(e.path) consolidated.append(e),if e.path not in seen: seen.add(e.path) consolidated.append(e)
,mapped,C:/Users/mpw/python/bundle_file_project/bundle_file_tool_v2/src/core/profiles/plain_marker.py,C:/Users/mpw/python/bundle_file_project/bundle_file_tool_v2/src/core/profiles/proposed_plain_marker.py,method:PlainMarkerProfile.parse_stream,moved,53,1,81,1,AnnAssign,AnnAssign,"current_meta: Dict[str, str] = {}","current_meta: Dict[str, str] = {}"
,mapped,C:/Users/mpw/python/bundle_file_project/bundle_file_tool_v2/src/core/profiles/plain_marker.py,C:/Users/mpw/python/bundle_file_project/bundle_file_tool_v2/src/core/profiles/proposed_plain_marker.py,method:PlainMarkerProfile._finalize,moved,197,1,241,1,FunctionDef,FunctionDef,"def _finalize(self, raw: Dict[str, str], meta: Dict[str, str]) -> BundleEntry: path = raw['path'].replace('\\', '/') mode = (meta.get('mode') or '').lower() encoding = (meta.get('encoding') or ('base64' if mode == 'binary' else 'utf-8')).lower() is_binary = mode == 'binary' or encoding == 'base64' eol = meta.get('eol') or ('n/a' if is_binary else 'LF') return BundleEntry(path=path, content=raw.get('content', ''), is_binary=is_binary, encoding=encoding, eol_style=eol, checksum=None)","def _finalize(self, raw: Dict[str, str], meta: Dict[str, str]) -> BundleEntry: path = raw['path'].replace('\\', '/') mode = (meta.get('mode') or '').lower() encoding = (meta.get('encoding') or ('base64' if mode == 'binary' else 'utf-8')).lower() is_binary = mode == 'binary' or encoding == 'base64' eol = meta.get('eol') or ('n/a' if is_binary else 'LF') return BundleEntry(path=path, content=raw.get('content', ''), is_binary=is_binary, encoding=encoding, eol_style=eol, checksum=None)"
,mapped,C:/Users/mpw/python/bundle_file_project/bundle_file_tool_v2/src/core/profiles/plain_marker.py,C:/Users/mpw/python/bundle_file_project/bundle_file_tool_v2/src/core/profiles/proposed_plain_marker.py,method:PlainMarkerProfile._finalize,moved,199,1,243,1,Assign,Assign,mode = (meta.get('mode') or '').lower(),mode = (meta.get('mode') or '').lower()
,mapped,C:/Users/mpw/python/bundle_file_project/bundle_file_tool_v2/src/core/profiles/plain_marker.py,C:/Users/mpw/python/bundle_file_project/bundle_file_tool_v2/src/core/profiles/proposed_plain_marker.py,method:PlainMarkerProfile._trim_header_spacing,moved,194,1,238,1,Return,Return,return content[:-1],return content[:-1]
,mapped,C:/Users/mpw/python/bundle_file_project/bundle_file_tool_v2/src/core/profiles/plain_marker.py,C:/Users/mpw/python/bundle_file_project/bundle_file_tool_v2/src/core/profiles/proposed_plain_marker.py,method:PlainMarkerProfile.format_manifest,moved,145,1,184,1,Assign,Assign,tail = entry.content[-50:] if entry.content else '',tail = entry.content[-50:] if entry.content else ''
,mapped,C:/Users/mpw/python/bundle_file_project/bundle_file_tool_v2/src/core/profiles/plain_marker.py,C:/Users/mpw/python/bundle_file_project/bundle_file_tool_v2/src/core/profiles/proposed_plain_marker.py,method:PlainMarkerProfile._trim_header_spacing,moved,191,1,235,1,If,If,if content.endswith('\n\n'): return content[:-2] if trailing == 'false' else content[:-1],if content.endswith('\n\n'): return content[:-2] if trailing == 'false' else content[:-1]
,mapped,C:/Users/mpw/python/bundle_file_project/bundle_file_tool_v2/src/core/profiles/plain_marker.py,C:/Users/mpw/python/bundle_file_project/bundle_file_tool_v2/src/core/profiles/proposed_plain_marker.py,method:PlainMarkerProfile.profile_name,moved,33,1,44,1,FunctionDef,FunctionDef,@property def profile_name(self) -> str: return 'plain_marker',@property def profile_name(self) -> str: return 'plain_marker'
,mapped,C:/Users/mpw/python/bundle_file_project/bundle_file_tool_v2/src/core/profiles/plain_marker.py,C:/Users/mpw/python/bundle_file_project/bundle_file_tool_v2/src/core/profiles/proposed_plain_marker.py,method:PlainMarkerProfile._trim_header_spacing,moved,190,1,234,1,Assign,Assign,trailing = (meta.get('trailing') or '').strip().lower(),trailing = (meta.get('trailing') or '').strip().lower()
,mapped,C:/Users/mpw/python/bundle_file_project/bundle_file_tool_v2/src/core/profiles/plain_marker.py,C:/Users/mpw/python/bundle_file_project/bundle_file_tool_v2/src/core/profiles/proposed_plain_marker.py,method:PlainMarkerProfile._validate_before_format,moved,217,1,262,1,If,If,if not e.encoding: e.encoding = 'base64' if e.is_binary else 'utf-8',if not e.encoding: e.encoding = 'base64' if e.is_binary else 'utf-8'
,mapped,C:/Users/mpw/python/bundle_file_project/bundle_file_tool_v2/src/core/profiles/plain_marker.py,C:/Users/mpw/python/bundle_file_project/bundle_file_tool_v2/src/core/profiles/proposed_plain_marker.py,method:PlainMarkerProfile.format_manifest,moved,134,1,173,1,AnnAssign,AnnAssign,out: List[str] = [],out: List[str] = []
,mapped,C:/Users/mpw/python/bundle_file_project/bundle_file_tool_v2/src/core/profiles/plain_marker.py,C:/Users/mpw/python/bundle_file_project/bundle_file_tool_v2/src/core/profiles/proposed_plain_marker.py,method:PlainMarkerProfile.format_manifest,moved,180,1,219,1,Return,Return,return ''.join(out),return ''.join(out)
,mapped,C:/Users/mpw/python/bundle_file_project/bundle_file_tool_v2/src/core/profiles/plain_marker.py,C:/Users/mpw/python/bundle_file_project/bundle_file_tool_v2/src/core/profiles/proposed_plain_marker.py,method:PlainMarkerProfile.format_manifest,moved,162,1,201,1,If,If,"if isinstance(entry.content, (bytes, bytearray)): payload = base64.b64encode(bytes(entry.content)).decode('ascii') else: raise ProfileFormatError(self.profile_name, f'Unsupported binary content type: {type(entry.content)}')","if isinstance(entry.content, (bytes, bytearray)): payload = base64.b64encode(bytes(entry.content)).decode('ascii') else: raise ProfileFormatError(self.profile_name, f'Unsupported binary content type: {type(entry.content)}')"
,mapped,C:/Users/mpw/python/bundle_file_project/bundle_file_tool_v2/src/core/profiles/plain_marker.py,C:/Users/mpw/python/bundle_file_project/bundle_file_tool_v2/src/core/profiles/proposed_plain_marker.py,method:PlainMarkerProfile.get_capabilities,moved,39,1,50,1,FunctionDef,FunctionDef,"def get_capabilities(self) -> Dict[str, bool]: return {'supports_binary': True, 'supports_checksums': False, 'supports_metadata': True}","def get_capabilities(self) -> Dict[str, bool]: return {'supports_binary': True, 'supports_checksums': False, 'supports_metadata': True}"
,mapped,C:/Users/mpw/python/bundle_file_project/bundle_file_tool_v2/src/core/profiles/plain_marker.py,C:/Users/mpw/python/bundle_file_project/bundle_file_tool_v2/src/core/profiles/proposed_plain_marker.py,class:PlainMarkerProfile,moved,27,1,36,1,Assign,Assign,"HEADER_PATTERN = re.compile('^\\s*#\\s*={50,}\\s*$')","HEADER_PATTERN = re.compile('^\\s*#\\s*={50,}\\s*$')"
,mapped,C:/Users/mpw/python/bundle_file_project/bundle_file_tool_v2/src/core/profiles/plain_marker.py,C:/Users/mpw/python/bundle_file_project/bundle_file_tool_v2/src/core/profiles/proposed_plain_marker.py,method:PlainMarkerProfile.format_manifest,moved,116,1,155,1,Import,Import,import logging,import logging
,mapped,C:/Users/mpw/python/bundle_file_project/bundle_file_tool_v2/src/core/profiles/plain_marker.py,C:/Users/mpw/python/bundle_file_project/bundle_file_tool_v2/src/core/profiles/proposed_plain_marker.py,module,moved,23,1,29,1,ImportFrom,ImportFrom,"from core.exceptions import ProfileParseError, ProfileFormatError","from core.exceptions import ProfileParseError, ProfileFormatError"
,mapped,C:/Users/mpw/python/bundle_file_project/bundle_file_tool_v2/src/core/profiles/plain_marker.py,C:/Users/mpw/python/bundle_file_project/bundle_file_tool_v2/src/core/profiles/proposed_plain_marker.py,method:PlainMarkerProfile.parse_stream,moved,78,1,108,1,If,If,if m_meta and current_block is not None: current_meta.update(self._parse_meta(m_meta.group(1))) continue,if m_meta and current_block is not None: current_meta.update(self._parse_meta(m_meta.group(1))) continue
,mapped,C:/Users/mpw/python/bundle_file_project/bundle_file_tool_v2/src/core/profiles/plain_marker.py,C:/Users/mpw/python/bundle_file_project/bundle_file_tool_v2/src/core/profiles/proposed_plain_marker.py,method:PlainMarkerProfile.parse_stream,moved,51,1,79,1,AnnAssign,AnnAssign,entries: List[BundleEntry] = [],entries: List[BundleEntry] = []
,mapped,C:/Users/mpw/python/bundle_file_project/bundle_file_tool_v2/src/core/profiles/plain_marker.py,C:/Users/mpw/python/bundle_file_project/bundle_file_tool_v2/src/core/profiles/proposed_plain_marker.py,method:PlainMarkerProfile.format_manifest,moved,173,1,212,1,AugAssign,AugAssign,block += '\n',block += '\n'
,mapped,C:/Users/mpw/python/bundle_file_project/bundle_file_tool_v2/src/core/profiles/plain_marker.py,C:/Users/mpw/python/bundle_file_project/bundle_file_tool_v2/src/core/profiles/proposed_plain_marker.py,method:PlainMarkerProfile._validate_before_format,moved,215,1,260,1,If,If,"if e.is_binary and (not isinstance(e.content, (str, bytes, bytearray))): raise ProfileFormatError(self.profile_name, 'Binary entry content must be str/bytes')","if e.is_binary and (not isinstance(e.content, (str, bytes, bytearray))): raise ProfileFormatError(self.profile_name, 'Binary entry content must be str/bytes')"
,mapped,C:/Users/mpw/python/bundle_file_project/bundle_file_tool_v2/src/core/profiles/plain_marker.py,C:/Users/mpw/python/bundle_file_project/bundle_file_tool_v2/src/core/profiles/proposed_plain_marker.py,method:PlainMarkerProfile.parse_stream,moved,63,1,92,1,Expr,Expr,"entries.append(self._finalize(current_block, current_meta))","entries.append(self._finalize(current_block, current_meta))"
,mapped,C:/Users/mpw/python/bundle_file_project/bundle_file_tool_v2/src/core/profiles/plain_marker.py,C:/Users/mpw/python/bundle_file_project/bundle_file_tool_v2/src/core/profiles/proposed_plain_marker.py,method:PlainMarkerProfile.format_manifest,moved,139,1,178,1,Expr,Expr,logger.info(f' Binary: {entry.is_binary}'),logger.info(f' Binary: {entry.is_binary}')
,mapped,C:/Users/mpw/python/bundle_file_project/bundle_file_tool_v2/src/core/profiles/plain_marker.py,C:/Users/mpw/python/bundle_file_project/bundle_file_tool_v2/src/core/profiles/proposed_plain_marker.py,method:PlainMarkerProfile.format_manifest,moved,163,1,202,1,Assign,Assign,payload = base64.b64encode(bytes(entry.content)).decode('ascii'),payload = base64.b64encode(bytes(entry.content)).decode('ascii')
,mapped,C:/Users/mpw/python/bundle_file_project/bundle_file_tool_v2/src/core/profiles/plain_marker.py,C:/Users/mpw/python/bundle_file_project/bundle_file_tool_v2/src/core/profiles/proposed_plain_marker.py,module,moved,14,1,20,1,Import,Import,import re,import re
,mapped,C:/Users/mpw/python/bundle_file_project/bundle_file_tool_v2/src/core/profiles/plain_marker.py,C:/Users/mpw/python/bundle_file_project/bundle_file_tool_v2/src/core/profiles/proposed_plain_marker.py,method:PlainMarkerProfile.format_manifest,moved,142,1,181,1,Expr,Expr,logger.info(f' Content length: {len(entry.content)} chars'),logger.info(f' Content length: {len(entry.content)} chars')
,mapped,C:/Users/mpw/python/bundle_file_project/bundle_file_tool_v2/src/core/profiles/plain_marker.py,C:/Users/mpw/python/bundle_file_project/bundle_file_tool_v2/src/core/profiles/proposed_plain_marker.py,method:PlainMarkerProfile.format_manifest,moved,125,1,164,1,Expr,Expr,logger.addHandler(fh),logger.addHandler(fh)
,mapped,C:/Users/mpw/python/bundle_file_project/bundle_file_tool_v2/src/core/profiles/plain_marker.py,C:/Users/mpw/python/bundle_file_project/bundle_file_tool_v2/src/core/profiles/proposed_plain_marker.py,method:PlainMarkerProfile.format_manifest,moved,148,1,187,1,Assign,Assign,mode = 'binary' if entry.is_binary else 'text',mode = 'binary' if entry.is_binary else 'text'
,mapped,C:/Users/mpw/python/bundle_file_project/bundle_file_tool_v2/src/core/profiles/plain_marker.py,C:/Users/mpw/python/bundle_file_project/bundle_file_tool_v2/src/core/profiles/proposed_plain_marker.py,method:PlainMarkerProfile.detect_format,moved,45,1,62,1,If,If,if self.FILE_PATTERN.match(line): return True,if self.FILE_PATTERN.match(line): return True
,mapped,C:/Users/mpw/python/bundle_file_project/bundle_file_tool_v2/src/core/profiles/plain_marker.py,C:/Users/mpw/python/bundle_file_project/bundle_file_tool_v2/src/core/profiles/proposed_plain_marker.py,method:PlainMarkerProfile.format_manifest,moved,150,1,189,1,Assign,Assign,eol = entry.eol_style or ('n/a' if entry.is_binary else 'LF'),eol = entry.eol_style or ('n/a' if entry.is_binary else 'LF')
,mapped,C:/Users/mpw/python/bundle_file_project/bundle_file_tool_v2/src/core/profiles/plain_marker.py,C:/Users/mpw/python/bundle_file_project/bundle_file_tool_v2/src/core/profiles/proposed_plain_marker.py,method:PlainMarkerProfile.format_manifest,moved,114,1,152,1,Expr,Expr,self._validate_before_format(manifest),self._validate_before_format(manifest)
,mapped,C:/Users/mpw/python/bundle_file_project/bundle_file_tool_v2/src/core/profiles/plain_marker.py,C:/Users/mpw/python/bundle_file_project/bundle_file_tool_v2/src/core/profiles/proposed_plain_marker.py,method:PlainMarkerProfile.parse_stream,moved,52,1,80,1,AnnAssign,AnnAssign,"current_block: Optional[Dict[str, str]] = None","current_block: Optional[Dict[str, str]] = None"
,mapped,C:/Users/mpw/python/bundle_file_project/bundle_file_tool_v2/src/core/profiles/plain_marker.py,C:/Users/mpw/python/bundle_file_project/bundle_file_tool_v2/src/core/profiles/proposed_plain_marker.py,method:PlainMarkerProfile.format_manifest,moved,179,1,218,1,Expr,Expr,logger.info('COMPLETED format_manifest()'),logger.info('COMPLETED format_manifest()')
,mapped,C:/Users/mpw/python/bundle_file_project/bundle_file_tool_v2/src/core/profiles/plain_marker.py,C:/Users/mpw/python/bundle_file_project/bundle_file_tool_v2/src/core/profiles/proposed_plain_marker.py,method:PlainMarkerProfile.parse_stream,moved,98,1,131,1,Assign,Assign,seen = set(),seen = set()
,mapped,C:/Users/mpw/python/bundle_file_project/bundle_file_tool_v2/src/core/profiles/plain_marker.py,C:/Users/mpw/python/bundle_file_project/bundle_file_tool_v2/src/core/profiles/proposed_plain_marker.py,method:PlainMarkerProfile._finalize,moved,201,1,245,1,Assign,Assign,is_binary = mode == 'binary' or encoding == 'base64',is_binary = mode == 'binary' or encoding == 'base64'
,mapped,C:/Users/mpw/python/bundle_file_project/bundle_file_tool_v2/src/core/profiles/plain_marker.py,C:/Users/mpw/python/bundle_file_project/bundle_file_tool_v2/src/core/profiles/proposed_plain_marker.py,method:PlainMarkerProfile.format_manifest,moved,161,1,200,1,Assign,Assign,payload = entry.content.strip(),payload = entry.content.strip()
,mapped,C:/Users/mpw/python/bundle_file_project/bundle_file_tool_v2/src/core/profiles/plain_marker.py,C:/Users/mpw/python/bundle_file_project/bundle_file_tool_v2/src/core/profiles/proposed_plain_marker.py,module,moved,16,1,22,1,ImportFrom,ImportFrom,"from typing import Dict, List, Optional","from typing import Dict, List, Optional"
,mapped,C:/Users/mpw/python/bundle_file_project/bundle_file_tool_v2/src/core/profiles/plain_marker.py,C:/Users/mpw/python/bundle_file_project/bundle_file_tool_v2/src/core/profiles/proposed_plain_marker.py,method:PlainMarkerProfile.format_manifest,moved,128,1,167,1,Expr,Expr,logger.info('=' * 80),logger.info('=' * 80)
,mapped,C:/Users/mpw/python/bundle_file_project/bundle_file_tool_v2/src/core/profiles/plain_marker.py,C:/Users/mpw/python/bundle_file_project/bundle_file_tool_v2/src/core/profiles/proposed_plain_marker.py,method:PlainMarkerProfile.format_manifest,moved,131,1,167,1,Expr,Expr,logger.info('=' * 80),logger.info('=' * 80)
,mapped,C:/Users/mpw/python/bundle_file_project/bundle_file_tool_v2/src/core/profiles/plain_marker.py,C:/Users/mpw/python/bundle_file_project/bundle_file_tool_v2/src/core/profiles/proposed_plain_marker.py,method:PlainMarkerProfile.format_manifest,moved,137,1,176,1,Expr,Expr,logger.info(f'\n--- Processing Entry {idx + 1}/{len(manifest.entries)} ---'),logger.info(f'\n--- Processing Entry {idx + 1}/{len(manifest.entries)} ---')
,mapped,C:/Users/mpw/python/bundle_file_project/bundle_file_tool_v2/src/core/profiles/plain_marker.py,C:/Users/mpw/python/bundle_file_project/bundle_file_tool_v2/src/core/profiles/proposed_plain_marker.py,class:PlainMarkerProfile,moved,28,1,37,1,Assign,Assign,"FILE_PATTERN = re.compile('^\\s*#\\s*FILE\\s*:\\s*(.+?)\\s*$', re.IGNORECASE)","FILE_PATTERN = re.compile('^\\s*#\\s*FILE\\s*:\\s*(.+?)\\s*$', re.IGNORECASE)"
,mapped,C:/Users/mpw/python/bundle_file_project/bundle_file_tool_v2/src/core/profiles/plain_marker.py,C:/Users/mpw/python/bundle_file_project/bundle_file_tool_v2/src/core/profiles/proposed_plain_marker.py,method:PlainMarkerProfile.format_manifest,moved,149,1,188,1,Assign,Assign,encoding = entry.encoding or ('base64' if entry.is_binary else 'utf-8'),encoding = entry.encoding or ('base64' if entry.is_binary else 'utf-8')
,mapped,C:/Users/mpw/python/bundle_file_project/bundle_file_tool_v2/src/core/profiles/plain_marker.py,C:/Users/mpw/python/bundle_file_project/bundle_file_tool_v2/src/core/profiles/proposed_plain_marker.py,method:PlainMarkerProfile.format_manifest,moved,140,1,179,1,Expr,Expr,logger.info(f' Encoding: {entry.encoding}'),logger.info(f' Encoding: {entry.encoding}')
,mapped,C:/Users/mpw/python/bundle_file_project/bundle_file_tool_v2/src/core/profiles/plain_marker.py,C:/Users/mpw/python/bundle_file_project/bundle_file_tool_v2/src/core/profiles/proposed_plain_marker.py,method:PlainMarkerProfile.parse_stream,moved,106,1,139,1,Return,Return,"return BundleManifest(entries=entries, profile=self.profile_name, metadata={'format_version': '1.x', 'parser': 'PlainMarkerProfile'})","return BundleManifest(entries=entries, profile=self.profile_name, metadata={'format_version': '1.x', 'parser': 'PlainMarkerProfile'})"
,mapped,C:/Users/mpw/python/bundle_file_project/bundle_file_tool_v2/src/core/profiles/plain_marker.py,C:/Users/mpw/python/bundle_file_project/bundle_file_tool_v2/src/core/profiles/proposed_plain_marker.py,class:PlainMarkerProfile,moved,29,1,38,1,Assign,Assign,"META_PATTERN = re.compile('^\\s*#\\s*META\\s*:\\s*(.+?)\\s*$', re.IGNORECASE)","META_PATTERN = re.compile('^\\s*#\\s*META\\s*:\\s*(.+?)\\s*$', re.IGNORECASE)"
,mapped,C:/Users/mpw/python/bundle_file_project/bundle_file_tool_v2/src/core/profiles/plain_marker.py,C:/Users/mpw/python/bundle_file_project/bundle_file_tool_v2/src/core/profiles/proposed_plain_marker.py,method:PlainMarkerProfile.get_display_name,moved,37,1,48,1,Return,Return,return 'Plain Marker (Legacy)',return 'Plain Marker (Legacy)'
,mapped,C:/Users/mpw/python/bundle_file_project/bundle_file_tool_v2/src/core/profiles/plain_marker.py,C:/Users/mpw/python/bundle_file_project/bundle_file_tool_v2/src/core/profiles/proposed_plain_marker.py,method:PlainMarkerProfile.format_manifest,moved,176,1,215,1,AugAssign,AugAssign,block += '',block += ''
,mapped,C:/Users/mpw/python/bundle_file_project/bundle_file_tool_v2/src/core/profiles/plain_marker.py,C:/Users/mpw/python/bundle_file_project/bundle_file_tool_v2/src/core/profiles/proposed_plain_marker.py,module,moved,22,1,28,1,ImportFrom,ImportFrom,"from core.models import BundleManifest, BundleEntry","from core.models import BundleManifest, BundleEntry"
,mapped,C:/Users/mpw/python/bundle_file_project/bundle_file_tool_v2/src/core/profiles/plain_marker.py,C:/Users/mpw/python/bundle_file_project/bundle_file_tool_v2/src/core/profiles/proposed_plain_marker.py,method:PlainMarkerProfile.parse_stream,moved,71,1,100,1,Continue,Continue,continue,continue
,mapped,C:/Users/mpw/python/bundle_file_project/bundle_file_tool_v2/src/core/profiles/plain_marker.py,C:/Users/mpw/python/bundle_file_project/bundle_file_tool_v2/src/core/profiles/proposed_plain_marker.py,method:PlainMarkerProfile.parse_stream,moved,75,1,100,1,Continue,Continue,continue,continue
,mapped,C:/Users/mpw/python/bundle_file_project/bundle_file_tool_v2/src/core/profiles/plain_marker.py,C:/Users/mpw/python/bundle_file_project/bundle_file_tool_v2/src/core/profiles/proposed_plain_marker.py,method:PlainMarkerProfile.parse_stream,moved,80,1,100,1,Continue,Continue,continue,continue
,mapped,C:/Users/mpw/python/bundle_file_project/bundle_file_tool_v2/src/core/profiles/plain_marker.py,C:/Users/mpw/python/bundle_file_project/bundle_file_tool_v2/src/core/profiles/proposed_plain_marker.py,method:PlainMarkerProfile.parse_stream,moved,83,1,100,1,Continue,Continue,continue,continue
,mapped,C:/Users/mpw/python/bundle_file_project/bundle_file_tool_v2/src/core/profiles/plain_marker.py,C:/Users/mpw/python/bundle_file_project/bundle_file_tool_v2/src/core/profiles/proposed_plain_marker.py,method:PlainMarkerProfile.parse_stream,moved,69,1,98,1,Assign,Assign,current_block = None,current_block = None
,mapped,C:/Users/mpw/python/bundle_file_project/bundle_file_tool_v2/src/core/profiles/plain_marker.py,C:/Users/mpw/python/bundle_file_project/bundle_file_tool_v2/src/core/profiles/proposed_plain_marker.py,method:PlainMarkerProfile.format_manifest,moved,118,1,157,1,Assign,Assign,logger = logging.getLogger('bundle.format_diagnostic'),logger = logging.getLogger('bundle.format_diagnostic')
,mapped,C:/Users/mpw/python/bundle_file_project/bundle_file_tool_v2/src/core/profiles/plain_marker.py,C:/Users/mpw/python/bundle_file_project/bundle_file_tool_v2/src/core/profiles/proposed_plain_marker.py,method:PlainMarkerProfile.format_manifest,moved,175,1,214,1,If,If,if idx < len(manifest.entries) - 1: block += '',if idx < len(manifest.entries) - 1: block += ''
,mapped,C:/Users/mpw/python/bundle_file_project/bundle_file_tool_v2/src/core/profiles/plain_marker.py,C:/Users/mpw/python/bundle_file_project/bundle_file_tool_v2/src/core/profiles/proposed_plain_marker.py,method:PlainMarkerProfile.profile_name,moved,34,1,45,1,Return,Return,return 'plain_marker',return 'plain_marker'
,mapped,C:/Users/mpw/python/bundle_file_project/bundle_file_tool_v2/src/core/profiles/plain_marker.py,C:/Users/mpw/python/bundle_file_project/bundle_file_tool_v2/src/core/profiles/proposed_plain_marker.py,method:PlainMarkerProfile.parse_stream,moved,79,1,109,1,Expr,Expr,current_meta.update(self._parse_meta(m_meta.group(1))),current_meta.update(self._parse_meta(m_meta.group(1)))
,mapped,C:/Users/mpw/python/bundle_file_project/bundle_file_tool_v2/src/core/profiles/plain_marker.py,C:/Users/mpw/python/bundle_file_project/bundle_file_tool_v2/src/core/profiles/proposed_plain_marker.py,method:PlainMarkerProfile.format_manifest,moved,144,1,183,1,Expr,Expr,logger.info(f' Content ends with CRLF: {entry.content.endswith(chr(13) + chr(10))}'),logger.info(f' Content ends with CRLF: {entry.content.endswith(chr(13) + chr(10))}')
,mapped,C:/Users/mpw/python/bundle_file_project/bundle_file_tool_v2/src/core/profiles/plain_marker.py,C:/Users/mpw/python/bundle_file_project/bundle_file_tool_v2/src/core/profiles/proposed_plain_marker.py,method:PlainMarkerProfile.get_display_name,moved,36,1,47,1,FunctionDef,FunctionDef,def get_display_name(self) -> str: return 'Plain Marker (Legacy)',def get_display_name(self) -> str: return 'Plain Marker (Legacy)'
,mapped,C:/Users/mpw/python/bundle_file_project/bundle_file_tool_v2/src/core/profiles/plain_marker.py,C:/Users/mpw/python/bundle_file_project/bundle_file_tool_v2/src/core/profiles/proposed_plain_marker.py,module,moved,19,1,25,1,Expr,Expr,"sys.path.insert(0, os.path.abspath(os.path.join(os.path.dirname(__file__), '../..')))","sys.path.insert(0, os.path.abspath(os.path.join(os.path.dirname(__file__), '../..')))"
,mapped,C:/Users/mpw/python/bundle_file_project/bundle_file_tool_v2/src/core/profiles/plain_marker.py,C:/Users/mpw/python/bundle_file_project/bundle_file_tool_v2/src/core/profiles/proposed_plain_marker.py,method:PlainMarkerProfile.format_manifest,moved,172,1,211,1,If,If,if not block.endswith('\n'): block += '\n',if not block.endswith('\n'): block += '\n'
,mapped,C:/Users/mpw/python/bundle_file_project/bundle_file_tool_v2/src/core/profiles/plain_marker.py,C:/Users/mpw/python/bundle_file_project/bundle_file_tool_v2/src/core/profiles/proposed_plain_marker.py,method:PlainMarkerProfile.format_manifest,moved,122,1,161,1,Expr,Expr,fh.setLevel(logging.DEBUG),fh.setLevel(logging.DEBUG)
,mapped,C:/Users/mpw/python/bundle_file_project/bundle_file_tool_v2/src/core/profiles/plain_marker.py,C:/Users/mpw/python/bundle_file_project/bundle_file_tool_v2/src/core/profiles/proposed_plain_marker.py,method:PlainMarkerProfile.format_manifest,moved,126,1,165,1,Assign,Assign,logger.propagate = False,logger.propagate = False
,mapped,C:/Users/mpw/python/bundle_file_project/bundle_file_tool_v2/src/core/profiles/plain_marker.py,C:/Users/mpw/python/bundle_file_project/bundle_file_tool_v2/src/core/profiles/proposed_plain_marker.py,method:PlainMarkerProfile.format_manifest,moved,120,1,159,1,If,If,"if not logger.handlers: fh = logging.FileHandler('bundle_format_diagnostic.log', mode='w', encoding='utf-8') fh.setLevel(logging.DEBUG) fmt = logging.Formatter('%(asctime)s - %(levelname)s - %(message)s') fh.setFormatter(fmt) logger.addHandler(fh)","if not logger.handlers: fh = logging.FileHandler('bundle_format_diagnostic.log', mode='w', encoding='utf-8') fh.setLevel(logging.DEBUG) fmt = logging.Formatter('%(asctime)s - %(levelname)s - %(message)s') fh.setFormatter(fmt) logger.addHandler(fh)"
,mapped,C:/Users/mpw/python/bundle_file_project/bundle_file_tool_v2/src/core/profiles/plain_marker.py,C:/Users/mpw/python/bundle_file_project/bundle_file_tool_v2/src/core/profiles/proposed_plain_marker.py,method:PlainMarkerProfile.parse_stream,moved,104,1,137,1,Assign,Assign,entries = list(reversed(consolidated)),entries = list(reversed(consolidated))
